	sample_id	partner_sample_id	contributor	country	location	year	month	latitude	longitude	sex_call	species_gambiae_coluzzii	aim_fraction_colu	species	insecticide	concentration	exposure_time	phenotype	plate
846	VBS18950-5562STDY7801786	WA-1045	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	0.5	60	dead	WGS_PL17
847	VBS18951-5562STDY7801787	WA-1046	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	0.5	60	dead	WGS_PL17
848	VBS18952-5562STDY7801788	WA-1047	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	0.5	60	dead	WGS_PL17
849	VBS18953-5562STDY7801789	WA-1048	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
850	VBS18954-5562STDY7801790	WA-1049	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.953	coluzzii	Delta	0.5	60	dead	WGS_PL17
851	VBS18955-5562STDY7801791	WA-1050	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	0.5	60	dead	WGS_PL17
852	VBS18956-5562STDY7801792	WA-1051	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	M	coluzzii	0.978	coluzzii	Delta	0.5	60	dead	WGS_PL17
853	VBS18957-5562STDY7801793	WA-1052	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	0.5	60	dead	WGS_PL17
854	VBS18958-5562STDY7801794	WA-1053	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	0.5	60	dead	WGS_PL17
855	VBS18959-5562STDY7801795	WA-1054	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.955	coluzzii	Delta	0.5	60	dead	WGS_PL17
856	VBS18960-5562STDY7801796	WA-1055	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	0.5	60	dead	WGS_PL17
857	VBS18961-5562STDY7801797	WA-1056	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.97	coluzzii	Delta	0.5	60	dead	WGS_PL17
858	VBS18962-5562STDY7801798	WA-1057	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.96	coluzzii	Delta	0.5	60	dead	WGS_PL17
859	VBS18963-5562STDY7801799	WA-1058	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.979	coluzzii	Delta	0.5	60	dead	WGS_PL17
860	VBS18964-5562STDY7801800	WA-1059	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	M	coluzzii	0.978	coluzzii	Delta	0.5	60	dead	WGS_PL17
861	VBS18965-5562STDY7801801	WA-1060	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	0.5	60	dead	WGS_PL17
862	VBS18966-5562STDY7801802	WA-1061	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.977	coluzzii	Delta	0.5	60	dead	WGS_PL17
863	VBS18968-5562STDY7801804	WA-1063	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.979	coluzzii	Delta	0.5	60	dead	WGS_PL17
864	VBS18969-5562STDY7801805	WA-1064	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	0.5	60	dead	WGS_PL17
865	VBS18970-5562STDY7801806	WA-1065	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	0.5	60	dead	WGS_PL17
866	VBS18971-5562STDY7801807	WA-1066	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	0.5	60	dead	WGS_PL17
867	VBS18972-5562STDY7801808	WA-1067	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.97	coluzzii	Delta	0.5	60	dead	WGS_PL17
868	VBS18973-5562STDY7801809	WA-1068	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
869	VBS18974-5562STDY7801810	WA-1069	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.973	coluzzii	Delta	0.5	60	dead	WGS_PL17
870	VBS18975-5562STDY7801811	WA-1070	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
871	VBS18976-5562STDY7801812	WA-1071	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	0.5	60	dead	WGS_PL17
872	VBS18977-5562STDY7801813	WA-1072	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	0.5	60	dead	WGS_PL17
873	VBS18978-5562STDY7801814	WA-1073	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
874	VBS18980-5562STDY7801815	WA-1075	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	0.5	60	dead	WGS_PL17
875	VBS18981-5562STDY7801816	WA-1076	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.962	coluzzii	Delta	0.5	60	dead	WGS_PL17
876	VBS18982-5562STDY7801817	WA-1077	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.963	coluzzii	Delta	0.5	60	dead	WGS_PL17
877	VBS18983-5562STDY7801818	WA-1078	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.965	coluzzii	Delta	0.5	60	dead	WGS_PL17
878	VBS18984-5562STDY7801819	WA-1079	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	0.5	60	dead	WGS_PL17
879	VBS18985-5562STDY7801820	WA-1080	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.973	coluzzii	Delta	0.5	60	dead	WGS_PL17
880	VBS18987-5562STDY7801821	WA-1082	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	0.5	60	dead	WGS_PL17
881	VBS18989-5562STDY7801822	WA-1084	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
882	VBS18990-5562STDY7801823	WA-1085	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	0.5	60	dead	WGS_PL17
883	VBS18991-5562STDY7801824	WA-1086	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
884	VBS18992-5562STDY7801825	WA-1087	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	0.5	60	dead	WGS_PL17
885	VBS18993-5562STDY7801826	WA-1088	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	0.5	60	dead	WGS_PL17
886	VBS18994-5562STDY7801827	WA-1089	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	0.5	60	dead	WGS_PL17
887	VBS18995-5562STDY7801828	WA-1090	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	2.0	60	alive	WGS_PL18
888	VBS18996-5562STDY7801829	WA-1091	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.979	coluzzii	Delta	2.0	60	alive	WGS_PL18
889	VBS18998-5562STDY7801830	WA-1093	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
890	VBS18999-5562STDY7801831	WA-1094	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.963	coluzzii	Delta	2.0	60	alive	WGS_PL18
891	VBS19000-5562STDY7801832	WA-1095	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
892	VBS19002-5562STDY7801833	WA-1097	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	2.0	60	alive	WGS_PL18
893	VBS19003-5562STDY7801834	WA-1098	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.969	coluzzii	Delta	2.0	60	alive	WGS_PL18
894	VBS19004-5562STDY7801835	WA-1099	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
895	VBS19005-5562STDY7801836	WA-1100	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	2.0	60	alive	WGS_PL18
896	VBS19007-5562STDY7801837	WA-1102	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.969	coluzzii	Delta	2.0	60	alive	WGS_PL18
897	VBS19008-5562STDY7801838	WA-1103	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	2.0	60	alive	WGS_PL18
898	VBS19009-5562STDY7801839	WA-1104	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
899	VBS19010-5562STDY7801840	WA-1105	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.969	coluzzii	Delta	2.0	60	alive	WGS_PL18
900	VBS19011-5562STDY7801841	WA-1106	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	2.0	60	alive	WGS_PL18
901	VBS19012-5562STDY7801842	WA-1107	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	2.0	60	alive	WGS_PL18
902	VBS19014-5562STDY7801843	WA-1109	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.97	coluzzii	Delta	2.0	60	alive	WGS_PL18
903	VBS19015-5562STDY7801844	WA-1110	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.965	coluzzii	Delta	2.0	60	alive	WGS_PL18
904	VBS19017-5562STDY7801845	WA-1112	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.973	coluzzii	Delta	2.0	60	alive	WGS_PL18
905	VBS19018-5562STDY7801846	WA-1113	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.977	coluzzii	Delta	2.0	60	alive	WGS_PL18
906	VBS19019-5562STDY7801847	WA-1114	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
907	VBS19020-5562STDY7801848	WA-1115	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	2.0	60	alive	WGS_PL18
908	VBS19021-5562STDY7801849	WA-1116	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.962	coluzzii	Delta	2.0	60	alive	WGS_PL18
909	VBS19022-5562STDY7801850	WA-1117	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.978	coluzzii	Delta	2.0	60	alive	WGS_PL18
910	VBS19023-5562STDY7801851	WA-1118	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.968	coluzzii	Delta	2.0	60	alive	WGS_PL18
911	VBS19024-5562STDY7801852	WA-1119	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.954	coluzzii	Delta	2.0	60	alive	WGS_PL18
912	VBS19025-5562STDY7801853	WA-1120	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.974	coluzzii	Delta	2.0	60	alive	WGS_PL18
913	VBS19026-5562STDY7801854	WA-1121	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
914	VBS19027-5562STDY7801855	WA-1122	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
915	VBS19028-5562STDY7801856	WA-1123	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
916	VBS19029-5562STDY7801857	WA-1124	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
917	VBS19030-5562STDY7801858	WA-1125	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
918	VBS19031-5562STDY7801859	WA-1126	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
919	VBS19033-5562STDY7801861	WA-1128	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
920	VBS19034-5562STDY7801864	WA-1129	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.966	coluzzii	Delta	2.0	60	alive	WGS_PL18
921	VBS19035-5562STDY7801865	WA-1130	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.971	coluzzii	Delta	2.0	60	alive	WGS_PL18
922	VBS19037-5562STDY7801867	WA-1132	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.979	coluzzii	Delta	2.0	60	alive	WGS_PL18
923	VBS19038-5562STDY7801868	WA-1133	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	2.0	60	alive	WGS_PL18
924	VBS19039-5562STDY7801869	WA-1134	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.964	coluzzii	Delta	2.0	60	alive	WGS_PL18
925	VBS19041-5562STDY7801870	WA-1136	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.965	coluzzii	Delta	2.0	60	alive	WGS_PL18
926	VBS19042-5562STDY7801871	WA-1137	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.98	coluzzii	Delta	2.0	60	alive	WGS_PL18
927	VBS19043-5562STDY7801872	WA-1138	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.959	coluzzii	Delta	2.0	60	alive	WGS_PL18
928	VBS19044-5562STDY7801873	WA-1139	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.967	coluzzii	Delta	2.0	60	alive	WGS_PL18
929	VBS19045-5562STDY7801874	WA-1140	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.973	coluzzii	Delta	2.0	60	alive	WGS_PL18
930	VBS19046-5562STDY7801875	WA-1141	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.968	coluzzii	Delta	2.0	60	alive	WGS_PL18
931	VBS19047-5562STDY7801876	WA-1142	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	2.0	60	alive	WGS_PL18
932	VBS19048-5562STDY7801877	WA-1143	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.976	coluzzii	Delta	2.0	60	alive	WGS_PL18
933	VBS19049-5562STDY7801878	WA-1144	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.944	coluzzii	Delta	2.0	60	alive	WGS_PL18
934	VBS19050-5562STDY7801879	WA-1145	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.972	coluzzii	Delta	2.0	60	alive	WGS_PL18
935	VBS20387-5567STDY7801192	WA-0728	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.036	gambiae	PM	0.5	60	dead	WGS_PL11
936	VBS20388-5567STDY7801193	WA-0729	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.098	gambiae	PM	0.5	60	dead	WGS_PL11
937	VBS20390-5567STDY7801194	WA-0731	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.022	gambiae	PM	0.5	60	dead	WGS_PL11
938	VBS20391-5567STDY7801195	WA-0732	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	intermediate	0.209	gambiae	PM	0.5	60	dead	WGS_PL11
939	VBS20394-5567STDY7801197	WA-0735	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.028	gambiae	PM	0.5	60	dead	WGS_PL11
940	VBS20396-5567STDY7801199	WA-0737	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.059	gambiae	PM	1.0	60	alive	WGS_PL12
941	VBS20397-5567STDY7801200	WA-0738	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.021	gambiae	PM	1.0	60	alive	WGS_PL12
942	VBS20398-5567STDY7801201	WA-0739	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.041	gambiae	PM	1.0	60	alive	WGS_PL12
943	VBS20399-5567STDY7801202	WA-0740	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.029	gambiae	PM	1.0	60	alive	WGS_PL12
944	VBS20400-5567STDY7801203	WA-0741	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.029	gambiae	PM	1.0	60	alive	WGS_PL12
945	VBS20401-5567STDY7801204	WA-0742	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.013	gambiae	PM	1.0	60	alive	WGS_PL12
946	VBS20402-5567STDY7801205	WA-0743	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.026	gambiae	PM	1.0	60	alive	WGS_PL12
947	VBS20403-5567STDY7801206	WA-0744	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.016	gambiae	PM	1.0	60	alive	WGS_PL12
948	VBS20404-5567STDY7801207	WA-0745	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.03	gambiae	PM	1.0	60	alive	WGS_PL12
949	VBS20405-5567STDY7801208	WA-0746	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.023	gambiae	PM	1.0	60	alive	WGS_PL12
950	VBS20406-5567STDY7801209	WA-0747	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.023	gambiae	PM	1.0	60	alive	WGS_PL12
951	VBS20407-5567STDY7801210	WA-0748	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.022	gambiae	PM	1.0	60	alive	WGS_PL12
952	VBS20410-5567STDY7801213	WA-0751	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.03	gambiae	PM	1.0	60	alive	WGS_PL12
953	VBS20412-5567STDY7801214	WA-0753	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.021	gambiae	PM	1.0	60	alive	WGS_PL12
954	VBS20413-5567STDY7801215	WA-0754	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.026	gambiae	PM	1.0	60	alive	WGS_PL12
955	VBS20414-5567STDY7801216	WA-0755	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.054	gambiae	PM	1.0	60	alive	WGS_PL12
956	VBS20415-5567STDY7801217	WA-0756	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.024	gambiae	PM	1.0	60	alive	WGS_PL12
957	VBS20416-5567STDY7801218	WA-0757	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.06	gambiae	PM	1.0	60	alive	WGS_PL12
958	VBS20417-5567STDY7801219	WA-0758	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.032	gambiae	PM	1.0	60	alive	WGS_PL12
959	VBS20418-5567STDY7801220	WA-0759	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.061	gambiae	PM	1.0	60	alive	WGS_PL12
960	VBS20419-5567STDY7801221	WA-0760	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.025	gambiae	PM	1.0	60	alive	WGS_PL12
961	VBS20420-5567STDY7801222	WA-0761	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.029	gambiae	PM	1.0	60	alive	WGS_PL12
962	VBS20421-5567STDY7801223	WA-0762	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.023	gambiae	PM	1.0	60	alive	WGS_PL12
963	VBS20422-5567STDY7801224	WA-0763	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.025	gambiae	PM	1.0	60	alive	WGS_PL12
964	VBS20425-5567STDY7801227	WA-0766	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.025	gambiae	PM	1.0	60	alive	WGS_PL12
965	VBS20426-5567STDY7801228	WA-0767	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.021	gambiae	PM	1.0	60	alive	WGS_PL12
966	VBS20428-5567STDY7801230	WA-0769	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.023	gambiae	PM	1.0	60	alive	WGS_PL12
967	VBS20429-5567STDY7801231	WA-0770	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.017	gambiae	PM	1.0	60	alive	WGS_PL12
968	VBS20430-5567STDY7801232	WA-0771	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.028	gambiae	PM	1.0	60	alive	WGS_PL12
969	VBS20433-5567STDY7801235	WA-0774	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.033	gambiae	PM	1.0	60	alive	WGS_PL12
970	VBS20436-5567STDY7801237	WA-0777	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.015	gambiae	PM	1.0	60	alive	WGS_PL12
971	VBS20437-5567STDY7801238	WA-0778	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.033	gambiae	PM	1.0	60	alive	WGS_PL12
972	VBS20438-5567STDY7801239	WA-0779	Edi Constant	Cote d'Ivoire	Aboisso	2017	9	5.467	-3.2	F	gambiae	0.022	gambiae	PM	1.0	60	alive	WGS_PL12
